ts_code,name,industry,list_date,market
003038.SZ,鑫铂股份,铝,20210210,主板
001206.SZ,依依股份,造纸,20210518,主板
605507.SH,国邦医药,化学制药,20210802,主板
605056.SH,咸亨国际,电器仪表,20210720,主板
688618.SH,三旺通信,通信设备,20201230,科创板
688628.SH,优利德,电器仪表,20210201,科创板
688689.SH,银河微电,半导体,20210127,科创板
688067.SH,爱威科技,医疗保健,20210616,科创板
688131.SH,皓元医药,化学制药,20210608,科创板
688687.SH,凯因科技,生物制药,20210208,科创板
688063.SH,派能科技,电气设备,20201230,科创板
688305.SH,科德数控,机床制造,20210709,科创板
688183.SH,生益电子,元器件,20210225,科创板
688606.SH,奥泰生物,医疗保健,20210325,科创板
601399.SH,国机重装,工程机械,20200608,主板
688082.SH,盛美上海,半导体,20211118,科创板
688171.SH,纬德信息,软件服务,20220127,科创板
688317.SH,之江生物,医疗保健,20210118,科创板
688633.SH,星球石墨,专用机械,20210324,科创板
688626.SH,翔宇医疗,医疗保健,20210331,科创板
688981.SH,中芯国际,半导体,20200716,科创板
688636.SH,智明达,元器件,20210408,科创板
688329.SH,艾隆科技,专用机械,20210329,科创板
688661.SH,和林微纳,元器件,20210329,科创板
688075.SH,安旭生物,医疗保健,20211118,科创板
688609.SH,九联科技,家用电器,20210323,科创板
688315.SH,诺禾致源,医疗保健,20210413,科创板
688667.SH,菱电电控,汽车配件,20210312,科创板
605020.SH,永和股份,化工原料,20210709,主板
688625.SH,呈和科技,化工原料,20210607,科创板
688468.SH,科美诊断,医疗保健,20210409,科创板
688345.SH,博力威,电气设备,20210611,科创板
688314.SH,康拓医疗,医疗保健,20210518,科创板
688733.SH,壹石通,矿物制品,20210817,科创板
688639.SH,华恒生物,化学制药,20210422,科创板
688565.SH,力源科技,环境保护,20210513,科创板
688662.SH,富信科技,元器件,20210401,科创板
688226.SH,威腾电气,电气设备,20210707,科创板
688260.SH,昀冢科技,元器件,20210406,科创板
688161.SH,威高骨科,医疗保健,20210630,科创板
003042.SZ,中农联合,农药化肥,20210406,主板
605566.SH,福莱蒽特,染料涂料,20211025,主板
603216.SH,梦天家居,家居用品,20211215,主板
688789.SH,宏华数科,专用机械,20210708,科创板
688425.SH,铁建重工,工程机械,20210622,科创板
688683.SH,莱尔科技,元器件,20210412,科创板
688533.SH,上声电子,汽车配件,20210419,科创板
688682.SH,霍莱沃,软件服务,20210420,科创板
688690.SH,纳微科技,化工原料,20210623,科创板
688148.SH,芳源股份,电气设备,20210806,科创板
688517.SH,金冠电气,电气设备,20210618,科创板
688132.SH,邦彦技术,通信设备,20220923,科创板
688269.SH,凯立新材,化工原料,20210609,科创板
688456.SH,有研粉材,铜,20210317,科创板
688660.SH,电气风电,电气设备,20210519,科创板
688611.SH,杭州柯林,电气设备,20210412,科创板
688613.SH,奥精医疗,医疗保健,20210521,科创板
688584.SH,上海合晶,半导体,20240208,科创板
605365.SH,立达信,家用电器,20210720,主板
001215.SZ,千味央厨,食品,20210906,主板
605488.SH,福莱新材,塑料,20210513,主板
301181.SZ,标榜股份,汽车配件,20220221,创业板
001207.SZ,联科科技,化工原料,20210623,主板
605167.SH,利柏特,建筑工程,20210726,主板
601921.SH,浙版传媒,出版业,20210723,主板
001202.SZ,炬申股份,仓储物流,20210429,主板
688501.SH,青达环保,环境保护,20210716,科创板
688147.SH,微导纳米,专用机械,20221223,科创板
688280.SH,精进电动-W,汽车配件,20211027,科创板
688663.SH,新风光,电气设备,20210413,科创板
688217.SH,睿昂基因,医疗保健,20210517,科创板
688395.SH,正弦电气,机械基件,20210429,科创板
688112.SH,鼎阳科技,电器仪表,20211201,科创板
688319.SH,欧林生物,生物制药,20210608,科创板
688059.SH,华锐精密,机械基件,20210208,科创板
688117.SH,圣诺生物,生物制药,20210603,科创板
688239.SH,航宇科技,航空,20210705,科创板
688793.SH,倍轻松,家用电器,20210715,科创板
688799.SH,华纳药厂,化学制药,20210713,科创板
688216.SH,气派科技,半导体,20210623,科创板
688323.SH,瑞华泰,塑料,20210428,科创板
603511.SH,爱慕股份,服饰,20210531,主板
605259.SH,绿田机械,农用机械,20210615,主板
001269.SZ,欧晶科技,矿物制品,20220930,主板
688681.SH,科汇股份,电气设备,20210616,科创板
688113.SH,联测科技,专用机械,20210506,科创板
688700.SH,东威科技,专用机械,20210615,科创板
688509.SH,正元地信,软件服务,20210730,科创板
688786.SH,悦安新材,小金属,20210826,科创板
688685.SH,迈信林,航空,20210513,科创板
688227.SH,品高股份,软件服务,20211230,科创板
688182.SH,灿勤科技,通信设备,20211116,科创板
688355.SH,明志科技,机械基件,20210512,科创板
300983.SZ,尤安设计,建筑工程,20210420,创业板
301022.SZ,海泰科,专用机械,20210702,创业板
301037.SZ,保立佳,染料涂料,20210730,创业板
300985.SZ,致远新能,汽车配件,20210429,创业板
301052.SZ,果麦文化,出版业,20210830,创业板
301016.SZ,雷尔伟,运输设备,20210630,创业板
300995.SZ,奇德新材,塑料,20210526,创业板
300984.SZ,金沃股份,机械基件,20210618,创业板
001205.SZ,盛航股份,水运,20210513,主板
001213.SZ,中铁特货,铁路,20210908,主板
001219.SZ,青岛食品,食品,20211021,主板
001212.SZ,中旗新材,其他建材,20210823,主板
600955.SH,维远股份,化工原料,20210915,主板
603107.SH,上海汽配,汽车配件,20231101,主板
001217.SZ,华尔泰,化工原料,20210929,主板
605588.SH,冠石科技,元器件,20210812,主板
605555.SH,德昌股份,家用电器,20211021,主板
605598.SH,上海港湾,建筑工程,20210917,主板
001211.SZ,双枪科技,家居用品,20210805,主板
605138.SH,盛泰集团,服饰,20211027,主板
001288.SZ,运机集团,专用机械,20211101,主板
001208.SZ,华菱线缆,电气设备,20210624,主板
603836.SH,海程邦达,仓储物流,20210526,主板
001209.SZ,洪兴股份,服饰,20210723,主板
605580.SH,恒盛能源,供气供热,20210819,主板
300969.SZ,恒帅股份,汽车配件,20210412,创业板
301069.SZ,凯盛新材,化工原料,20210927,创业板
301033.SZ,迈普医学,医疗保健,20210726,创业板
301169.SZ,零点有数,文教休闲,20211103,创业板
300976.SZ,达瑞电子,元器件,20210419,创业板
301099.SZ,雅创电子,元器件,20211122,创业板
301093.SZ,华兰股份,医疗保健,20211101,创业板
300979.SZ,华利集团,服饰,20210426,创业板
301027.SZ,华蓝集团,建筑工程,20210715,创业板
301009.SZ,可靠股份,造纸,20210617,创业板
301043.SZ,绿岛风,机械基件,20210811,创业板
300990.SZ,同飞股份,专用机械,20210512,创业板
301059.SZ,金三江,化工原料,20210913,创业板
301013.SZ,利和兴,专用机械,20210629,创业板
300957.SZ,贝泰妮,日用化工,20210325,创业板
301001.SZ,凯淳股份,互联网,20210528,创业板
300989.SZ,蕾奥规划,建筑工程,20210507,创业板
301066.SZ,万事利,纺织,20210922,创业板
301004.SZ,嘉益股份,家居用品,20210625,创业板
300854.SZ,中兰环保,环境保护,20210916,创业板
301198.SZ,喜悦智行,塑料,20211202,创业板
300992.SZ,泰福泵业,机械基件,20210525,创业板
301077.SZ,星华新材,化工原料,20210930,创业板
300980.SZ,祥源新材,塑料,20210421,创业板
300844.SZ,山水比德,建筑工程,20210813,创业板
301065.SZ,本立科技,化学制药,20210914,创业板
301082.SZ,久盛电气,电气设备,20211027,创业板
301055.SZ,张小泉,家居用品,20210906,创业板
301040.SZ,中环海陆,机械基件,20210803,创业板
301019.SZ,宁波色母,塑料,20210628,创业板
301067.SZ,显盈科技,元器件,20210922,创业板
301070.SZ,开勒股份,机械基件,20210923,创业板
301061.SZ,匠心家居,家居用品,20210913,创业板
688728.SH,格科微,半导体,20210818,科创板
301336.SZ,趣睡科技,家居用品,20220812,创业板
301003.SZ,江苏博云,塑料,20210601,创业板
301152.SZ,天力锂能,小金属,20220829,创业板
301060.SZ,兰卫医学,医疗保健,20210913,创业板
300991.SZ,创益通,元器件,20210520,创业板
300814.SZ,中富电路,元器件,20210812,创业板
301185.SZ,鸥玛软件,软件服务,20211119,创业板
301120.SZ,新特电气,电气设备,20220419,创业板
301108.SZ,洁雅股份,日用化工,20211203,创业板
301159.SZ,三维天地,软件服务,20220107,创业板
300988.SZ,津荣天宇,机械基件,20210512,创业板
301118.SZ,恒光股份,化工原料,20211118,创业板
300971.SZ,博亚精工,机械基件,20210415,创业板
301031.SZ,中熔电气,电气设备,20210715,创业板
301049.SZ,超越科技,环境保护,20210824,创业板
301072.SZ,中捷精工,汽车配件,20210929,创业板
301089.SZ,拓新药业,化学制药,20211027,创业板
301085.SZ,亚康股份,软件服务,20211018,创业板
301078.SZ,孩子王,其他商业,20211014,创业板
301129.SZ,瑞纳智能,电器仪表,20211102,创业板
688071.SH,华依科技,专用机械,20210729,科创板
301231.SZ,荣信文化,出版业,20220908,创业板
301012.SZ,扬电科技,电气设备,20210622,创业板
301149.SZ,隆华新材,化工原料,20211110,创业板
301057.SZ,汇隆新材,化纤,20210909,创业板
301005.SZ,超捷股份,汽车配件,20210601,创业板
301053.SZ,远信工业,专用机械,20210901,创业板
301133.SZ,金钟股份,汽车配件,20211126,创业板
301128.SZ,强瑞技术,专用机械,20211110,创业板
301008.SZ,宏昌科技,家用电器,20210611,创业板
301041.SZ,金百泽,元器件,20210811,创业板
301119.SZ,正强股份,汽车配件,20211122,创业板
301056.SZ,森赫股份,运输设备,20210907,创业板
301087.SZ,可孚医疗,医疗保健,20211025,创业板
301126.SZ,达嘉维康,医药商业,20211207,创业板
301188.SZ,力诺药包,玻璃,20211111,创业板
301193.SZ,家联科技,家居用品,20211209,创业板
301038.SZ,深水规院,建筑工程,20210804,创业板
301362.SZ,民爆光电,电气设备,20230804,创业板
688601.SH,力芯微,半导体,20210628,科创板
301101.SZ,明月镜片,文教休闲,20211216,创业板
688087.SH,英科再生,环境保护,20210709,科创板
301071.SZ,力量钻石,矿物制品,20210924,创业板
301345.SZ,涛涛车业,摩托车,20230321,创业板
301058.SZ,中粮科工,建筑工程,20210909,创业板
301259.SZ,艾布鲁,环境保护,20220426,创业板
301083.SZ,百胜智能,专用机械,20211021,创业板
301166.SZ,优宁维,医药商业,20211228,创业板
301050.SZ,雷电微力,航空,20210824,创业板
301234.SZ,五洲医疗,医疗保健,20220705,创业板
301398.SZ,星源卓镁,汽车配件,20221215,创业板
301370.SZ,国科恒泰,医药商业,20230712,创业板
301298.SZ,东利机械,汽车配件,20220606,创业板
301032.SZ,新柴股份,工程机械,20210722,创业板
301103.SZ,何氏眼科,医疗保健,20220322,创业板
301100.SZ,风光股份,化工原料,20211217,创业板
301112.SZ,信邦智能,专用机械,20220629,创业板
688655.SH,迅捷兴,元器件,20210511,科创板
688232.SH,新点软件,软件服务,20211117,科创板
301090.SZ,华润材料,化工原料,20211026,创业板
301186.SZ,超达装备,专用机械,20211223,创业板
301180.SZ,万祥科技,元器件,20211116,创业板
301091.SZ,深城交,建筑工程,20211029,创业板
301039.SZ,中集车辆,汽车整车,20210708,创业板
301239.SZ,普瑞眼科,医疗保健,20220705,创业板
301138.SZ,华研精机,专用机械,20211215,创业板
301079.SZ,邵阳液压,机械基件,20211019,创业板
300994.SZ,久祺股份,文教休闲,20210812,创业板
301178.SZ,天亿马,软件服务,20211112,创业板
301088.SZ,戎美股份,服饰,20211028,创业板
301267.SZ,华厦眼科,医疗保健,20221107,创业板
301111.SZ,粤万年青,中成药,20211207,创业板
301045.SZ,天禄科技,元器件,20210813,创业板
688766.SH,普冉股份,半导体,20210823,科创板
688778.SH,厦钨新能,电气设备,20210805,科创板
688502.SH,茂莱光学,元器件,20230309,科创板
688597.SH,煜邦电力,电器仪表,20210617,科创板
688091.SH,上海谊众,化学制药,20210909,科创板
301046.SZ,能辉科技,建筑工程,20210817,创业板
301092.SZ,争光股份,化工原料,20211102,创业板
688359.SH,三孚新科,化工原料,20210521,科创板
688276.SH,百克生物,生物制药,20210625,科创板
301148.SZ,嘉戎技术,环境保护,20220421,创业板
688538.SH,和辉光电-U,半导体,20210528,科创板
301047.SZ,义翘神州,生物制药,20210816,创业板
688621.SH,阳光诺和,医疗保健,20210621,科创板
688246.SH,嘉和美康,软件服务,20211214,科创板
688367.SH,工大高科,运输设备,20210628,科创板
605599.SH,菜百股份,服饰,20210909,主板
688038.SH,中科通达,软件服务,20210713,科创板
688303.SH,大全能源,电气设备,20210722,科创板
688306.SH,均普智能,专用机械,20220322,科创板
301131.SZ,聚赛龙,塑料,20220314,创业板
688718.SH,唯赛勃,塑料,20210728,科创板
688110.SH,东芯股份,半导体,20211210,科创板
301296.SZ,新巨丰,广告包装,20220902,创业板
688376.SH,美埃科技,专用机械,20221118,科创板
301121.SZ,紫建电子,电气设备,20220808,创业板
301063.SZ,海锅股份,电气设备,20210924,创业板
688701.SH,卓锦股份,环境保护,20210916,科创板
301228.SZ,实朴检测,电器仪表,20220128,创业板
688716.SH,中研股份,化工原料,20230920,科创板
688798.SH,艾为电子,半导体,20210816,科创板
688385.SH,复旦微电,半导体,20210804,科创板
301331.SZ,恩威医药,中成药,20220921,创业板
301160.SZ,翔楼新材,机械基件,20220606,创业板
301219.SZ,腾远钴业,小金属,20220317,创业板
301102.SZ,兆讯传媒,广告包装,20220328,创业板
301075.SZ,多瑞医药,化学制药,20210929,创业板
301213.SZ,观想科技,软件服务,20211206,创业板
301187.SZ,欧圣电气,家用电器,20220422,创业板
301232.SZ,飞沃科技,机械基件,20230615,创业板
603213.SH,镇洋发展,化工原料,20211111,主板
688296.SH,和达科技,软件服务,20210727,科创板
301080.SZ,百普赛斯,生物制药,20211018,创业板
301123.SZ,奕东电子,元器件,20220125,创业板
301048.SZ,金鹰重工,运输设备,20210818,创业板
688722.SH,同益中,化纤,20211019,科创板
688767.SH,博拓生物,医疗保健,20210908,科创板
301222.SZ,浙江恒威,电气设备,20220309,创业板
301177.SZ,迪阿股份,服饰,20211215,创业板
688776.SH,国光电气,元器件,20210831,科创板
688511.SH,天微电子,元器件,20210730,科创板
301201.SZ,诚达药业,生物制药,20220120,创业板
301211.SZ,亨迪药业,化学制药,20211222,创业板
301086.SZ,鸿富瀚,元器件,20211020,创业板
301257.SZ,普蕊斯,医疗保健,20220517,创业板
688120.SH,华海清科,半导体,20220608,科创板
301167.SZ,建研设计,建筑工程,20211206,创业板
301179.SZ,泽宇智能,软件服务,20211208,创业板
688768.SH,容知日新,电器仪表,20210726,科创板
688486.SH,龙迅股份,半导体,20230221,科创板
688670.SH,金迪克,生物制药,20210802,科创板
605577.SH,龙版传媒,出版业,20210824,主板
301382.SZ,蜂助手,互联网,20230517,创业板
688257.SH,新锐股份,机械基件,20211027,科创板
301110.SZ,青木科技,互联网,20220311,创业板
688772.SH,珠海冠宇,电气设备,20211015,科创板
301158.SZ,德石股份,专用机械,20220117,创业板
300834.SZ,星辉环材,化工原料,20220113,创业板
301113.SZ,雅艺科技,家居用品,20211222,创业板
301265.SZ,华新科技,环境保护,20221216,创业板
301150.SZ,中一科技,电气设备,20220421,创业板
301096.SZ,百诚医药,医疗保健,20211220,创业板
301127.SZ,武汉天源,环境保护,20211230,创业板
301136.SZ,招标股份,建筑工程,20220111,创业板
605033.SH,美邦股份,农药化肥,20210916,主板
301339.SZ,通行宝,IT设备,20220909,创业板
301196.SZ,唯科科技,专用机械,20220111,创业板
301162.SZ,国能日新,软件服务,20220429,创业板
688211.SH,中科微至,专用机械,20211026,科创板
301338.SZ,凯格精机,专用机械,20220816,创业板
301155.SZ,海力风电,电气设备,20211124,创业板
301117.SZ,佳缘科技,软件服务,20220117,创业板
688259.SH,创耀科技,半导体,20220112,科创板
301189.SZ,奥尼电子,IT设备,20211228,创业板
301217.SZ,铜冠铜箔,元器件,20220127,创业板
688255.SH,凯尔达,机械基件,20211025,科创板
688553.SH,汇宇制药-W,化学制药,20211026,科创板
688327.SH,云从科技-UW,软件服务,20220527,科创板
301248.SZ,杰创智能,软件服务,20220420,创业板
301207.SZ,华兰疫苗,生物制药,20220218,创业板
301135.SZ,瑞德智能,元器件,20220412,创业板
605567.SH,春雪食品,食品,20211013,主板
688114.SH,华大智造,医疗保健,20220909,科创板
301233.SZ,盛帮股份,汽车配件,20220706,创业板
301439.SZ,泓淋电力,电气设备,20230317,创业板
688343.SH,云天励飞-U,软件服务,20230404,科创板
001317.SZ,三羊马,铁路,20211130,主板
001234.SZ,泰慕士,服饰,20220111,主板
603280.SH,南方路机,工程机械,20221108,主板
301109.SZ,军信股份,环境保护,20220413,创业板
603071.SH,物产环能,批发业,20211216,主板
301212.SZ,联盛化学,化工原料,20220419,创业板
688220.SH,翱捷科技-U,半导体,20220114,科创板
301282.SZ,金禄电子,元器件,20220826,创业板
301330.SZ,熵基科技,IT设备,20220817,创业板
688103.SH,国力电子,元器件,20210910,科创板
688282.SH,理工导航,通信设备,20220318,科创板
688062.SH,迈威生物-U,生物制药,20220118,科创板
301500.SZ,飞南资源,环境保护,20230921,创业板
688265.SH,南模生物,医疗保健,20211228,科创板
688800.SH,瑞可达,元器件,20210722,科创板
301165.SZ,锐捷网络,通信设备,20221121,创业板
301216.SZ,万凯新材,化工原料,20220329,创业板
301381.SZ,赛维时代,互联网,20230712,创业板
301163.SZ,宏德股份,电气设备,20220419,创业板
601956.SH,东贝集团,家用电器,20201225,主板
688119.SH,中钢洛耐,其他建材,20220606,科创板
688285.SH,高铁电气,运输设备,20211020,科创板
301206.SZ,三元生物,食品,20220210,创业板
688711.SH,宏微科技,半导体,20210901,科创板
688236.SH,春立医疗,医疗保健,20211230,科创板
301122.SZ,采纳股份,医疗保健,20220126,创业板
688102.SH,斯瑞新材,铜,20220316,科创板
688105.SH,诺唯赞,生物制药,20211115,科创板
301256.SZ,华融化学,化工原料,20220322,创业板
301313.SZ,凡拓数创,文教休闲,20220930,创业板
688212.SH,澳华内镜,医疗保健,20211115,科创板
688151.SH,华强科技,医疗保健,20211206,科创板
301229.SZ,纽泰格,汽车配件,20220222,创业板
301373.SZ,凌玮科技,化工原料,20230208,创业板
688162.SH,巨一科技,专用机械,20211110,科创板
301268.SZ,铭利达,机械基件,20220407,创业板
688210.SH,统联精密,元器件,20211227,科创板
301218.SZ,华是科技,软件服务,20220307,创业板
301279.SZ,金道科技,工程机械,20220413,创业板
301238.SZ,瑞泰新材,化工原料,20220617,创业板
301137.SZ,哈焊华通,机械基件,20220322,创业板
301227.SZ,森鹰窗业,家居用品,20220926,创业板
301125.SZ,腾亚精工,机械基件,20220608,创业板
301175.SZ,中科环保,环境保护,20220708,创业板
688032.SH,禾迈股份,电气设备,20211220,科创板
688187.SH,时代电气,运输设备,20210907,科创板
688262.SH,国芯科技,半导体,20220106,科创板
688737.SH,中自科技,汽车配件,20211022,科创板
301106.SZ,骏成科技,元器件,20220128,创业板
301293.SZ,三博脑科,医疗保健,20230505,创业板
301215.SZ,中汽股份,汽车服务,20220308,创业板
301366.SZ,一博科技,元器件,20220926,创业板
301235.SZ,华康洁净,医疗保健,20220128,创业板
301349.SZ,信德新材,化工原料,20220909,创业板
688049.SH,炬芯科技,半导体,20211129,科创板
603122.SH,合富中国,医药商业,20220216,主板
688697.SH,纽威数控,机床制造,20210917,科创板
301276.SZ,嘉曼服饰,服饰,20220909,创业板
301221.SZ,光庭信息,软件服务,20211222,创业板
301367.SZ,瑞迈特,医疗保健,20221101,创业板
301270.SZ,汉仪股份,软件服务,20220831,创业板
301161.SZ,唯万密封,工程机械,20220914,创业板
301262.SZ,海看股份,影视音像,20230620,创业板
688707.SH,振华新材,电气设备,20210914,科创板
688272.SH,富吉瑞,元器件,20211018,科创板
688121.SH,卓然股份,专用机械,20210906,科创板
688235.SH,百济神州,生物制药,20211215,科创板
003041.SZ,真爱美家,纺织,20210406,主板
603230.SH,内蒙新华,出版业,20211224,主板
301107.SZ,瑜欣电子,机械基件,20220524,创业板
688167.SH,炬光科技,元器件,20211224,科创板
301236.SZ,软通动力,软件服务,20220315,创业板
600927.SH,永安期货,多元金融,20211223,主板
603176.SH,汇通集团,建筑工程,20211231,主板
603048.SH,浙江黎明,汽车配件,20211116,主板
301319.SZ,唯特偶,元器件,20220929,创业板
301300.SZ,远翔新材,化工原料,20220819,创业板
301230.SZ,泓博医药,生物制药,20221101,创业板
688192.SH,迪哲医药-U,生物制药,20211210,科创板
301183.SZ,东田微,元器件,20220524,创业板
688225.SH,亚信安全,软件服务,20220209,科创板
301318.SZ,维海德,IT设备,20220810,创业板
688197.SH,首药控股-U,化学制药,20220323,科创板
301223.SZ,中荣股份,广告包装,20221026,创业板
688349.SH,三一重能,电气设备,20220622,科创板
301468.SZ,博盈特焊,专用机械,20230724,创业板
688230.SH,芯导科技,半导体,20211201,科创板
688190.SH,云路股份,矿物制品,20211126,科创板
688382.SH,益方生物-U,生物制药,20220725,科创板
301363.SZ,美好医疗,医疗保健,20221012,创业板
301097.SZ,天益医疗,医疗保健,20220407,创业板
688281.SH,华秦科技,航空,20220307,科创板
301283.SZ,聚胶股份,日用化工,20220902,创业板
601059.SH,信达证券,证券,20230201,主板
601728.SH,中国电信,电信运营,20210820,主板
603215.SH,比依股份,家用电器,20220218,主板
688045.SH,必易微,半导体,20220526,科创板
688107.SH,安路科技,半导体,20211112,科创板
603209.SH,兴通股份,水运,20220324,主板
301312.SZ,智立方,专用机械,20220711,创业板
301408.SZ,华人健康,医药商业,20230301,创业板
301288.SZ,清研环境,环境保护,20220422,创业板
688332.SH,中科蓝讯,半导体,20220715,科创板
301156.SZ,美农生物,饲料,20220617,创业板
688249.SH,晶合集成,半导体,20230505,科创板
301326.SZ,捷邦科技,元器件,20220921,创业板
301314.SZ,科瑞思,元器件,20230328,创业板
688175.SH,高凌信息,通信设备,20220315,科创板
688237.SH,超卓航科,航空,20220701,科创板
603219.SH,富佳股份,家用电器,20211122,主板
603132.SH,金徽股份,铅锌,20220222,主板
688247.SH,宣泰医药,化学制药,20220825,科创板
688302.SH,海创药业-U,生物制药,20220412,科创板
301200.SZ,大族数控,专用机械,20220228,创业板
301260.SZ,格力博,专用机械,20230208,创业板
301379.SZ,天山电子,元器件,20221101,创业板
688173.SH,希荻微,半导体,20220121,科创板
301357.SZ,北方长龙,专用机械,20230418,创业板
688176.SH,亚虹医药-U,化学制药,20220107,科创板
301157.SZ,华塑科技,电气设备,20230309,创业板
301132.SZ,满坤科技,元器件,20220810,创业板
688052.SH,纳芯微,半导体,20220422,科创板
603070.SH,万控智造,电气设备,20220310,主板
603182.SH,嘉华股份,食品,20220909,主板
001268.SZ,联合精密,机械基件,20220630,主板
301399.SZ,英特科技,机械基件,20230523,创业板
301322.SZ,绿通科技,摩托车,20230306,创业板
301413.SZ,安培龙,电器仪表,20231218,创业板
301209.SZ,联合化学,染料涂料,20220825,创业板
688234.SH,天岳先进,半导体,20220112,科创板
001258.SZ,立新能源,新型电力,20220727,主板
603237.SH,五芳斋,食品,20220831,主板
301317.SZ,鑫磊股份,机械基件,20230119,创业板
688283.SH,坤恒顺维,电器仪表,20220215,科创板
301308.SZ,江波龙,半导体,20220805,创业板
300804.SZ,广康生化,农药化肥,20230627,创业板
301486.SZ,致尚科技,元器件,20230707,创业板
688238.SH,和元生物,医疗保健,20220322,科创板
688248.SH,南网科技,电气设备,20211222,科创板
688209.SH,英集芯,半导体,20220419,科创板
301359.SZ,东南电子,元器件,20221109,创业板
301355.SZ,南王科技,广告包装,20230612,创业板
301320.SZ,豪江智能,电气设备,20230609,创业板
688337.SH,普源精电,电器仪表,20220408,科创板
301289.SZ,国缆检测,电器仪表,20220622,创业板
301365.SZ,矩阵股份,建筑工程,20221122,创业板
301328.SZ,维峰电子,元器件,20220908,创业板
688150.SH,莱特光电,元器件,20220318,科创板
688253.SH,英诺特,医疗保健,20220728,科创板
688267.SH,中触媒,化工原料,20220216,科创板
301195.SZ,北路智控,软件服务,20220801,创业板
301429.SZ,森泰股份,其他建材,20230417,创业板
688193.SH,仁度生物,医疗保健,20220330,科创板
301311.SZ,昆船智能,机械基件,20221130,创业板
688261.SH,东微半导,半导体,20220210,科创板
301567.SZ,贝隆精密,元器件,20240116,创业板
301387.SZ,光大同创,元器件,20230418,创业板
301205.SZ,联特科技,通信设备,20220913,创业板
688153.SH,唯捷创芯,半导体,20220412,科创板
688401.SH,路维光电,半导体,20220817,科创板
688331.SH,荣昌生物,生物制药,20220331,科创板
688292.SH,浩瀚深度,通信设备,20220818,科创板
301309.SZ,万得凯,机械基件,20220919,创业板
301269.SZ,华大九天,半导体,20220729,创业板
001311.SZ,多利科技,汽车配件,20230227,主板
001298.SZ,好上好,元器件,20221031,主板
603325.SH,博隆技术,化工机械,20240110,主板
001230.SZ,劲旅环境,环境保护,20220715,主板
001309.SZ,德明利,半导体,20220701,主板
001318.SZ,阳光乳业,乳制品,20220520,主板
688207.SH,格灵深瞳,软件服务,20220317,科创板
688279.SH,峰岹科技,半导体,20220420,科创板
301332.SZ,德尔玛,家用电器,20230518,创业板
603051.SH,鹿山新材,塑料,20220325,主板
001323.SZ,慕思股份,家居用品,20220623,主板
001259.SZ,利仁科技,家用电器,20220831,主板
001228.SZ,永泰运,仓储物流,20220429,主板
001283.SZ,豪鹏科技,电气设备,20220905,主板
001308.SZ,康冠科技,元器件,20220318,主板
001266.SZ,宏英智能,电器仪表,20220228,主板
688400.SH,凌云光,专用机械,20220706,科创板
688362.SH,甬矽电子,半导体,20221116,科创板
688320.SH,禾川科技,电器仪表,20220428,科创板
688295.SH,中复神鹰,化纤,20220406,科创板
688048.SH,长光华芯,半导体,20220401,科创板
301519.SZ,舜禹股份,专用机械,20230727,创业板
301327.SZ,华宝新能,电气设备,20220919,创业板
301281.SZ,科源制药,化学制药,20230404,创业板
301361.SZ,众智科技,电气设备,20221116,创业板
688380.SH,中微半导,半导体,20220805,科创板
688325.SH,赛微微电,半导体,20220422,科创板
688206.SH,概伦电子,半导体,20211228,科创板
688522.SH,纳睿雷达,通信设备,20230301,科创板
688170.SH,德龙激光,专用机械,20220429,科创板
301115.SZ,联检科技,建筑工程,20220831,创业板
301105.SZ,鸿铭股份,专用机械,20221230,创业板
001338.SZ,永顺泰,啤酒,20221116,主板
001222.SZ,源飞宠物,文教休闲,20220818,主板
001336.SZ,楚环科技,专用机械,20220725,主板
001226.SZ,拓山重工,工程机械,20220622,主板
001231.SZ,农心科技,农药化肥,20220819,主板
603097.SH,江苏华辰,电气设备,20220512,主板
603173.SH,福斯达,机械基件,20230130,主板
603061.SH,金海通,半导体,20230303,主板
688213.SH,思特威-W,半导体,20220520,科创板
688223.SH,晶科能源,电气设备,20220126,科创板
688273.SH,麦澜德,医疗保健,20220811,科创板
688472.SH,阿特斯,电气设备,20230609,科创板
688047.SH,龙芯中科,半导体,20220624,科创板
688231.SH,隆达股份,航空,20220722,科创板
688479.SH,友车科技,软件服务,20230511,科创板
688485.SH,九州一轨,运输设备,20230118,科创板
688420.SH,美腾科技,专用机械,20221209,科创板
301337.SZ,亚华电子,软件服务,20230526,创业板
301303.SZ,真兰仪表,电器仪表,20230220,创业板
301566.SZ,达利凯普,元器件,20231229,创业板
301315.SZ,威士顿,软件服务,20230621,创业板
301323.SZ,新莱福,橡胶,20230606,创业板
301396.SZ,宏景科技,软件服务,20221111,创业板
301277.SZ,新天地,化学制药,20221116,创业板
688322.SH,奥比中光-W,元器件,20220707,科创板
688251.SH,井松智能,专用机械,20220606,科创板
688348.SH,昱能科技,电气设备,20220608,科创板
688370.SH,丛麟科技,环境保护,20220825,科创板
688252.SH,天德钰,半导体,20220927,科创板
688503.SH,聚和材料,电气设备,20221209,科创板
688125.SH,安达智能,专用机械,20220415,科创板
688326.SH,经纬恒润-W,汽车配件,20220419,科创板
301376.SZ,致欧科技,家居用品,20230621,创业板
301377.SZ,鼎泰高科,机械基件,20221122,创业板
301297.SZ,富乐德,半导体,20221230,创业板
688244.SH,永信至诚,软件服务,20221019,科创板
688351.SH,微电生理,医疗保健,20220831,科创板
